bench,ORDER,n,t
create,2,7574,0.000192476
create,2,7575,0.00019440499999999998
create,2,7576,0.00019617299999999998
create,2,7577,0.00020030412500000001
create,2,7578,0.000194173875
create,2,7579,0.0001936625
create,2,7580,0.00019885962499999996
create,2,7581,0.00019089987499999996
create,2,7582,0.000193542
create,2,7583,0.00019111400000000001
create,2,7584,0.000197793625
create,2,7585,0.000195057875
create,2,7586,0.00019555225000000002
create,2,7587,0.00019289374999999998
create,2,7588,0.00020349562499999996
create,2,7589,0.000196744625
create,2,7590,0.00019946924999999997
create,2,7591,0.00019980449999999997
create,2,7592,0.00019424524999999998
create,2,7593,0.00019934875
create,2,7594,0.00019682649999999997
create,2,7595,0.00019466175000000004
create,2,7596,0.00020095824999999997
create,2,7597,0.00019838162499999997
create,2,7598,0.00019588225
create,2,7599,0.00020305687500000002
create,2,7600,0.00019876075
create,2,7601,0.00019612912500000003
create,2,7602,0.00019418437500000002
create,2,7603,0.00020044687499999998
create,2,7604,0.00020005137500000002
create,2,7605,0.00019852437500000002
create,2,7606,0.00019180612499999995
create,2,7607,0.00019933175000000003
create,2,7608,0.000188570125
create,2,7609,0.000193080375
create,2,7610,0.000194866
create,2,7611,0.00019700850000000004
create,2,7612,0.00019556337500000002
create,2,7613,0.00019692600000000005
create,2,7614,0.00019678850000000002
create,2,7615,0.0001938825
create,2,7616,0.00019513512499999997
create,2,7617,0.000195568625
create,2,7618,0.000198618
create,2,7619,0.00020115600000000002
create,2,7620,0.000198381625
create,2,7621,0.00019717287500000002
create,2,7622,0.00019821074999999997
create,2,7623,0.00020553400000000003
create,2,7624,0.00019599749999999998
create,2,7625,0.00019579975
create,2,7626,0.000200524125
create,2,7627,0.00020298487500000002
create,2,7628,0.00019878824999999996
create,2,7629,0.00019467350000000003
create,2,7630,0.000199134
create,2,7631,0.00019440437500000004
create,2,7632,0.00020161175000000004
create,2,7633,0.00019327224999999998
create,2,7634,0.000200744125
create,2,7635,0.000198804625
create,2,7636,0.000199095375
create,2,7637,0.00019542650000000002
create,2,7638,0.00020279237500000003
create,2,7639,0.000198699875
create,2,7640,0.00019688737499999997
create,2,7641,0.00019407500000000001
create,2,7642,0.00020106237500000003
create,2,7643,0.00019236075
create,2,7644,0.00020051824999999998
create,2,7645,0.000194684
create,2,7646,0.000194223
create,2,7647,0.00019621750000000003
create,2,7648,0.00019779362500000003
create,2,7649,0.00019739287499999998
create,2,7650,0.000194739625
create,2,7651,0.00019801362499999995
create,2,7652,0.0001977825
create,2,7653,0.00019525100000000005
create,2,7654,0.00020298487500000002
create,2,7655,0.000194069125
create,2,7656,0.00019436575
create,2,7657,0.00019806274999999995
create,2,7658,0.000201540375
create,2,7659,0.000194860125
create,2,7660,0.00019567862499999996
create,2,7661,0.0001966785
create,2,7662,0.00019003162499999995
create,2,7663,0.000200524125
create,2,7664,0.00020205637499999998
create,2,7665,0.00019694762500000002
create,2,7666,0.000197079875
create,2,7667,0.00019781525
create,2,7668,0.00019443712499999996
create,2,7669,0.00018992225
create,2,7670,0.000199007625
create,2,7671,0.00019320675000000003
create,2,7672,0.00019620637499999998
create,2,7673,0.00019867825
create,2,7674,0.00020066624999999998
create,2,7675,0.00019149837500000006
create,2,7676,0.00019224550000000002
create,2,7677,0.00019927149999999998
create,2,7678,0.00020173225000000002
create,2,7679,0.00019825000000000002
create,2,7680,0.00019196525
create,2,7681,0.00019548675
create,2,7682,0.00019629937500000003
create,2,7683,0.0002005785
create,2,7684,0.00019195475
create,2,7685,0.00019655737499999997
create,2,7686,0.00019842550000000002
create,2,7687,0.00019606300000000004
create,2,7688,0.00019773862499999995
create,2,7689,0.000195558125
create,2,7690,0.00019968925000000002
create,2,7691,0.00018983912499999998
create,2,7692,0.00020412812500000002
create,2,7693,0.000198584625
create,2,7694,0.0001956295
create,2,7695,0.00019383337500000002
create,2,7696,0.00019621162500000003
create,2,7697,0.00019921650000000003
create,2,7698,0.00019107537500000004
create,2,7699,0.0001941955
create,2,7700,0.0002003375
create,2,7701,0.00019844187499999997
create,2,7702,0.000194459375
create,2,7703,0.00019854075000000002
create,2,7704,0.00019435524999999995
create,2,7705,0.00020235887499999998
create,2,7706,0.00019940900000000003
create,2,7707,0.000195618375
create,2,7708,0.00019662937500000005
create,2,7709,0.000198238875
create,2,7710,0.00019491574999999997
create,2,7711,0.000192069375
create,2,7712,0.00020258412500000003
create,2,7713,0.00019619525000000003
create,2,7714,0.00019751925
create,2,7715,0.000192284125
create,2,7716,0.00020007950000000004
create,2,7717,0.00019803000000000003
create,2,7718,0.00019376725000000002
create,2,7719,0.00019636549999999998
create,2,7720,0.0001940855
create,2,7721,0.00019402
create,2,7722,0.000197937
create,2,7723,0.000198859625
create,2,7724,0.00019176225
create,2,7725,0.00019216825000000002
create,2,7726,0.0001918225
create,2,7727,0.000199002375
create,2,7728,0.000199096
create,2,7729,0.000201359
create,2,7730,0.00019539312500000002
create,2,7731,0.00019196
create,2,7732,0.00019605775
create,2,7733,0.00019392050000000002
create,2,7734,0.00019279487499999998
create,2,7735,0.00019502512499999997
create,2,7736,0.0001991615
create,2,7737,0.00019407500000000001
create,2,7738,0.00019195412499999997
create,2,7739,0.000198381625
create,2,7740,0.00019800249999999997
create,2,7741,0.00019534337499999994
create,2,7742,0.000191866375
create,2,7743,0.000199420125
create,2,7744,0.000194909875
create,2,7745,0.00019373450000000002
create,2,7746,0.00019462374999999998
create,2,7747,0.00019380587500000002
create,2,7748,0.00019415687500000002
create,2,7749,0.000196865125
create,2,7750,0.00019641525
create,2,7751,0.000196717125
create,2,7752,0.000196772125
create,2,7753,0.000198018875
create,2,7754,0.00019272349999999999
create,2,7755,0.000195047375
create,2,7756,0.000192426875
create,2,7757,0.00019357475
create,2,7758,0.00020422637500000003
create,2,7759,0.00019577224999999999
create,2,7760,0.00019646500000000002
create,2,7761,0.00019948562500000003
create,2,7762,0.00019829912500000002
create,2,7763,0.000193503375
create,2,7764,0.00019271762500000001
create,2,7765,0.00019037800000000003
create,2,7766,0.00019579450000000004
create,2,7767,0.000195243875
create,2,7768,0.00019839799999999997
create,2,7769,0.00019525562500000002
create,2,7770,0.0001961625
create,2,7771,0.00019768950000000003
create,2,7772,0.000197975
create,2,7773,0.00019848050000000002
create,2,7774,0.00019983724999999997
create,2,7775,0.00020201837500000004
create,2,7776,0.00019365724999999997
create,2,7777,0.00019260825000000001
create,2,7778,0.00019677212500000002
create,2,7779,0.000197184
create,2,7780,0.00019734375000000004
create,2,7781,0.00020075462499999998
create,2,7782,0.000194811
create,2,7783,0.000195558125
create,2,7784,0.00019678262499999997
create,2,7785,0.0001970465
create,2,7786,0.000196146125
create,2,7787,0.00019716762500000001
create,2,7788,0.00020004612500000002
create,2,7789,0.00019050437500000002
create,2,7790,0.00019548150000000002
create,2,7791,0.00019931012499999998
create,2,7792,0.0001975245
create,2,7793,0.00019876074999999999
create,2,7794,0.00020109512499999997
create,2,7795,0.0002032815
create,2,7796,0.00019744199999999998
create,2,7797,0.0001973045
create,2,7798,0.0001940305
create,2,7799,0.00019910712499999998
create,2,7800,0.00019475600000000003
create,2,7801,0.000198739125
create,2,7802,0.00020045799999999998
create,2,7803,0.00020192475000000004
create,2,7804,0.000195915
create,2,7805,0.00019356362500000003
create,2,7806,0.00019830437500000002
create,2,7807,0.00019469574999999995
create,2,7808,0.00019604725
create,2,7809,0.00019343725
create,2,7810,0.00019922174999999998
create,2,7811,0.00019714537499999994
create,2,7812,0.00020054049999999995
create,2,7813,0.00019394275000000002
create,2,7814,0.000197074625
create,2,7815,0.00019777200000000003
create,2,7816,0.00018512062499999999
create,2,7817,0.00019454775000000003
create,2,7818,0.00019967225000000003
create,2,7819,0.00019913399999999998
create,2,7820,0.00019411300000000002
create,2,7821,0.00019783225000000003
create,2,7822,0.00019493149999999998
create,2,7823,0.0002035565
create,2,7824,0.0001963105
create,2,7825,0.000191470875
create,2,7826,0.00019815637500000002
create,2,7827,0.00019821137500000002
create,2,7828,0.00019253100000000002
create,2,7829,0.00019757424999999998
create,2,7830,0.000200073625
create,2,7831,0.000196519375
create,2,7832,0.00019429499999999998
create,2,7833,0.00019337699999999997
create,2,7834,0.00020213362499999998
create,2,7835,0.00019382750000000002
create,2,7836,0.00020004612500000002
create,2,7837,0.00020146837500000002
create,2,7838,0.00020136424999999997
create,2,7839,0.00020284799999999997
create,2,7840,0.000199255125
create,2,7841,0.00019700262500000002
create,2,7842,0.00020032637499999998
create,2,7843,0.00019286625
create,2,7844,0.00019364025
create,2,7845,0.00019936450000000003
create,2,7846,0.00019266850000000001
create,2,7847,0.000197557875
create,2,7848,0.00019225075000000002
create,2,7849,0.000198409125
create,2,7850,0.00019838162500000002
create,2,7851,0.00020147425
create,2,7852,0.00019983074999999997
create,2,7853,0.0001910865
create,2,7854,0.00019170724999999998
create,2,7855,0.00019834887500000002
create,2,7856,0.00019556337499999996
create,2,7857,0.000197475375
create,2,7858,0.00019526675
create,2,7859,0.00019323425
create,2,7860,0.000196662125
create,2,7861,0.000198326625
create,2,7862,0.00019677212500000002
create,2,7863,0.00019526150000000002
create,2,7864,0.000198128875
create,2,7865,0.0001992165
create,2,7866,0.00019359174999999994
create,2,7867,0.000193673625
create,2,7868,0.00019963949999999997
create,2,7869,0.000196063
create,2,7870,0.00020240274999999998
create,2,7871,0.00019585999999999998
create,2,7872,0.000195195375
create,2,7873,0.00019930425
create,2,7874,0.00019154225
create,2,7875,0.00019091100000000002
create,2,7876,0.00019532175
create,2,7877,0.00019413000000000004
create,2,7878,0.00019303062500000004
create,2,7879,0.00019685462499999997
create,2,7880,0.00019303650000000003
create,2,7881,0.00019528312500000002
create,2,7882,0.000196469625
create,2,7883,0.00019976587500000002
create,2,7884,0.00019667324999999997
create,2,7885,0.000195288375
create,2,7886,0.00020257825
create,2,7887,0.000199403125
create,2,7888,0.00019665100000000005
create,2,7889,0.000200524125
create,2,7890,0.0001956465
create,2,7891,0.00019972725
create,2,7892,0.000199848375
create,2,7893,0.000197848625
create,2,7894,0.000196694875
create,2,7895,0.00019912875
create,2,7896,0.000197678375
create,2,7897,0.00020508349999999998
create,2,7898,0.000197332
create,2,7899,0.00019207
create,2,7900,0.000198634375
create,2,7901,0.00019740925
create,2,7902,0.00019771699999999998
create,2,7903,0.00019756312500000003
create,2,7904,0.0001971185
create,2,7905,0.000195673375
create,2,7906,0.00019446524999999998
create,2,7907,0.000199255125
create,2,7908,0.00019921125
create,2,7909,0.00020250162499999997
create,2,7910,0.00019912875
create,2,7911,0.00019308037499999998
create,2,7912,0.00019403050000000002
create,2,7913,0.00019700262500000002
create,2,7914,0.00020195749999999999
create,2,7915,0.000197447875
create,2,7916,0.00020239749999999997
create,2,7917,0.000199370375
create,2,7918,0.0001977445
create,2,7919,0.00019354725
create,2,7920,0.00020194112499999999
create,2,7921,0.00019683237500000002
create,2,7922,0.0001941025
create,2,7923,0.0001936625
create,2,7924,0.00019652462499999997
create,2,7925,0.0001981125
create,2,7926,0.00020089212500000003
create,2,7927,0.00019442075
create,2,7928,0.00020054575
create,2,7929,0.00018894400000000003
create,2,7930,0.0001992165
create,2,7931,0.000196942375
create,2,7932,0.00020016725000000001
create,2,7933,0.00019719512500000001
create,2,7934,0.0001940475
create,2,7935,0.00019545925000000002
create,2,7936,0.000189888875
create,2,7937,0.00019861800000000004
create,2,7938,0.000195437
create,2,7939,0.00019796387499999995
create,2,7940,0.00019388250000000002
create,2,7941,0.000196519375
create,2,7942,0.00019768424999999995
create,2,7943,0.000197387
create,2,7944,0.00019618412499999998
create,2,7945,0.000202941
create,2,7946,0.00019724425000000004
create,2,7947,0.00019944699999999998
create,2,7948,0.00019434412499999998
create,2,7949,0.00019533287500000002
create,2,7950,0.00019569562499999999
create,2,7951,0.00019671712500000002
create,2,7952,0.00019633799999999998
create,2,7953,0.00019866712500000002
create,2,7954,0.00020300712500000002
create,2,7955,0.000198068625
create,2,7956,0.00019766724999999998
create,2,7957,0.00020123262500000002
create,2,7958,0.00019833775
create,2,7959,0.00019032300000000003
create,2,7960,0.000195305375
create,2,7961,0.000203051
create,2,7962,0.00019464012500000004
create,2,7963,0.0001981505
create,2,7964,0.00019516787500000005
create,2,7965,0.00020018887500000002
create,2,7966,0.000199117625
create,2,7967,0.00018977300000000001
create,2,7968,0.000198749625
create,2,7969,0.000194486875
create,2,7970,0.000194827375
create,2,7971,0.00020051825000000004
create,2,7972,0.00019526675000000005
create,2,7973,0.0001962555
create,2,7974,0.000197843375
create,2,7975,0.00019576112500000001
create,2,7976,0.00019187749999999995
create,2,7977,0.000197535625
create,2,7978,0.000196271875
create,2,7979,0.000194278
create,2,7980,0.00019599162499999996
create,2,7981,0.000199342875
create,2,7982,0.00019406387500000004
create,2,7983,0.000195272625
create,2,7984,0.000200759875
create,2,7985,0.00019542587499999994
create,2,7986,0.00019881049999999998
create,2,7987,0.00019877187499999998
create,2,7988,0.00019162475
create,2,7989,0.000199887
create,2,7990,0.00019728287500000004
create,2,7991,0.00019563475
create,2,7992,0.000201430375
create,2,7993,0.000198804625
create,2,7994,0.00019668375
create,2,7995,0.00019525625
create,2,7996,0.00020088100000000003
create,2,7997,0.00019198750000000002
create,2,7998,0.00019524450000000002
create,2,7999,0.0002005405
